customerID,churn_probability,tenure_risk,contract_risk,health_score,health_category,monthly_charges,annual_revenue_at_risk,recommended_action
8079-XRJRS,0.07576303542079646,0.09722222222222221,0.5,83.3,🟢 Healthy,89.75,81.6,Quarterly review — focus on expansion opportunities
1027-LKKQQ,0.011474869398831728,0.0,0.0,99.4,🟢 Healthy,80.45,11.08,Quarterly review — focus on expansion opportunities
7148-XZPHA,0.130679113580439,0.23611111111111116,1.0,66.4,🟡 At Risk,79.4,124.51,Proactive check-in — contact within 1 week
8073-IJDCM,0.23087927571945963,0.9861111111111112,1.0,38.9,🔴 Critical,20.3,56.24,Immediate outreach — schedule call within 24 hours
5309-TAIKL,0.28869311484485355,0.9027777777777778,1.0,38.5,🔴 Critical,62.8,217.56,Immediate outreach — schedule call within 24 hours
6856-RAURS,0.671604202455414,0.9722222222222222,1.0,17.3,🔴 Critical,74.9,603.64,Immediate outreach — schedule call within 24 hours
8778-LMWTJ,0.5266415375361198,0.875,1.0,27.4,🔴 Critical,74.85,473.03,Immediate outreach — schedule call within 24 hours
9717-IOAAF,0.030244310900211374,0.625,0.0,79.7,🟢 Healthy,25.85,9.38,Quarterly review — focus on expansion opportunities
8884-ADFVN,0.8360048933827884,0.9027777777777778,1.0,11.1,🔴 Critical,101.95,1022.77,Immediate outreach — schedule call within 24 hours
2845-KDHVX,0.019176950543830854,0.11111111111111116,0.0,95.7,🟢 Healthy,68.3,15.72,Quarterly review — focus on expansion opportunities
0848-SOMKO,0.013626202086099038,0.02777777777777779,0.0,98.5,🟢 Healthy,48.4,7.91,Quarterly review — focus on expansion opportunities
2720-WGKHP,0.85543227624167,0.9722222222222222,1.0,8.1,🔴 Critical,94.0,964.93,Immediate outreach — schedule call within 24 hours
6734-FQAJX,0.04985233195058585,0.06944444444444442,0.0,95.4,🟢 Healthy,105.05,62.84,Quarterly review — focus on expansion opportunities
2869-ADAWR,0.334141098309871,0.375,1.0,52.0,🟡 At Risk,89.3,358.07,Proactive check-in — contact within 1 week
1535-VTJOQ,0.028808495048312094,0.6666666666666667,0.0,78.6,🟢 Healthy,25.15,8.69,Quarterly review — focus on expansion opportunities
6368-TZZDT,0.03707892996441455,0.9444444444444444,0.0,69.8,🟡 At Risk,19.5,8.68,Proactive check-in — contact within 1 week
0943-ZQPXH,0.3848878940231692,0.38888888888888884,1.0,49.1,🟡 At Risk,92.95,429.3,Proactive check-in — contact within 1 week
1293-BSEUN,0.006249023884122287,0.0,0.0,99.7,🟢 Healthy,20.7,1.55,Quarterly review — focus on expansion opportunities
9894-EZEWG,0.558152663169992,0.9861111111111112,1.0,22.5,🔴 Critical,74.3,497.65,Immediate outreach — schedule call within 24 hours
1302-TPUBN,0.0061986519857770445,0.08333333333333337,0.0,97.2,🟢 Healthy,19.35,1.44,Quarterly review — focus on expansion opportunities
7851-FLGGQ,0.4961549301191491,0.9861111111111112,1.0,25.6,🔴 Critical,44.65,265.84,Immediate outreach — schedule call within 24 hours
0637-UBJRP,0.46899954558328333,0.8194444444444444,1.0,32.0,🔴 Critical,84.05,473.03,Immediate outreach — schedule call within 24 hours
0940-OUQEC,0.5719074330560393,0.8611111111111112,1.0,25.6,🔴 Critical,80.7,553.84,Immediate outreach — schedule call within 24 hours
2378-VTKDH,0.40912022395691894,0.09722222222222221,1.0,56.6,🟡 At Risk,104.35,512.3,Proactive check-in — contact within 1 week
0927-CNGRH,0.15499978158331867,0.9861111111111112,1.0,42.7,🟡 At Risk,19.55,36.36,Proactive check-in — contact within 1 week
8608-OZTLB,0.04585989348318653,0.4722222222222222,0.5,73.5,🟢 Healthy,74.05,40.75,Quarterly review — focus on expansion opportunities
2335-GSODA,0.036640286525286114,0.6805555555555556,0.0,77.8,🟢 Healthy,40.1,17.63,Quarterly review — focus on expansion opportunities
1952-DVVSW,0.08136777866344305,0.8611111111111112,0.5,60.1,🟡 At Risk,20.1,19.63,Proactive check-in — contact within 1 week
0702-PGIBZ,0.7676377888737207,0.9444444444444444,1.0,13.3,🔴 Critical,101.7,936.83,Immediate outreach — schedule call within 24 hours
6656-GULJQ,0.014365393649181274,0.0,0.0,99.3,🟢 Healthy,83.55,14.4,Quarterly review — focus on expansion opportunities
9853-JFZDU,0.12125199708153352,0.5138888888888888,1.0,58.5,🟡 At Risk,56.85,82.72,Proactive check-in — contact within 1 week
1963-VAUKV,0.17703348814951272,0.9861111111111112,1.0,41.6,🟡 At Risk,20.4,43.34,Proactive check-in — contact within 1 week
3777-XROBG,0.006535684012808463,0.19444444444444442,0.0,93.8,🟢 Healthy,19.55,1.53,Quarterly review — focus on expansion opportunities
6994-FGRHH,0.10352663733411167,0.02777777777777779,0.5,84.0,🟢 Healthy,106.15,131.87,Quarterly review — focus on expansion opportunities
4000-VGMQP,0.110295552427669,0.4722222222222222,0.5,70.3,🟢 Healthy,78.95,104.49,Quarterly review — focus on expansion opportunities
3999-WRNGR,0.23319921663424728,0.16666666666666663,1.0,63.3,🟡 At Risk,49.75,139.22,Proactive check-in — contact within 1 week
3466-RITXD,0.38913120044058475,0.6388888888888888,1.0,41.4,🟡 At Risk,92.4,431.47,Proactive check-in — contact within 1 week
2680-XKKNJ,0.07668267420619883,0.8888888888888888,0.5,59.5,🟡 At Risk,58.2,53.56,Proactive check-in — contact within 1 week
3058-HJCUY,0.32517409108933554,0.4305555555555556,0.5,60.8,🟡 At Risk,102.6,400.35,Proactive check-in — contact within 1 week
2974-GGUXS,0.4454955205922971,0.5,1.0,42.7,🟡 At Risk,91.95,491.56,Proactive check-in — contact within 1 week
7994-XIRTR,0.04899210513920493,0.25,0.5,80.1,🟢 Healthy,65.25,38.36,Quarterly review — focus on expansion opportunities
3259-FDWOY,0.06458308532914338,0.01388888888888884,0.0,96.4,🟢 Healthy,106.0,82.15,Quarterly review — focus on expansion opportunities
2101-RANCD,0.33778517838661754,0.23611111111111116,1.0,56.0,🟡 At Risk,73.1,296.31,Proactive check-in — contact within 1 week
7921-BEPCI,0.008485687785083575,0.0,0.0,99.6,🟢 Healthy,59.75,6.08,Quarterly review — focus on expansion opportunities
0807-ZABDG,0.1991632609674419,0.9583333333333334,1.0,41.3,🟡 At Risk,55.1,131.69,Proactive check-in — contact within 1 week
8510-TMWYB,0.028167736962117336,0.25,0.0,91.1,🟢 Healthy,59.8,20.21,Quarterly review — focus on expansion opportunities
3258-ZKPAI,0.03064005814976237,0.0,0.0,98.5,🟢 Healthy,116.6,42.87,Quarterly review — focus on expansion opportunities
1428-IEDPR,0.10178448620909472,0.2777777777777778,0.0,86.6,🟢 Healthy,109.3,133.5,Quarterly review — focus on expansion opportunities
5298-GSTLM,0.1751279529075333,0.16666666666666663,0.5,76.2,🟢 Healthy,101.4,213.1,Quarterly review — focus on expansion opportunities
4450-YOOHP,0.33865385274995774,0.45833333333333337,1.0,49.3,🟡 At Risk,50.65,205.83,Proactive check-in — contact within 1 week
6728-CZFEI,0.16229449962423673,0.7916666666666666,0.5,58.1,🟡 At Risk,56.15,109.35,Proactive check-in — contact within 1 week
5748-RNCJT,0.0639116305475617,0.04166666666666663,0.0,95.6,🟢 Healthy,106.5,81.68,Quarterly review — focus on expansion opportunities
3653-NCRDJ,0.034551087718094134,0.4027777777777778,0.5,76.2,🟢 Healthy,19.2,7.96,Quarterly review — focus on expansion opportunities
6121-TNHBO,0.024681848657500328,0.125,0.5,85.0,🟢 Healthy,83.0,24.58,Quarterly review — focus on expansion opportunities
5119-NZPTV,0.6524768519244112,0.9722222222222222,1.0,18.2,🔴 Critical,70.1,548.86,Immediate outreach — schedule call within 24 hours
6519-ZHPXP,0.024408446701427878,0.0,0.0,98.8,🟢 Healthy,108.3,31.72,Quarterly review — focus on expansion opportunities
7739-LAXOG,0.48242116621085623,0.5555555555555556,1.0,39.2,🔴 Critical,91.05,527.09,Immediate outreach — schedule call within 24 hours
3472-QPRCH,0.015352864560869256,0.4444444444444444,0.0,85.9,🟢 Healthy,25.25,4.65,Quarterly review — focus on expansion opportunities
8224-UAXBZ,0.08599584145898594,0.19444444444444442,0.5,79.9,🟢 Healthy,45.35,46.8,Quarterly review — focus on expansion opportunities
9610-WCESF,0.01842472589054206,0.06944444444444442,0.0,97.0,🟢 Healthy,43.9,9.71,Quarterly review — focus on expansion opportunities
9776-CLUJA,0.32563194876785045,0.29166666666666663,1.0,55.0,🟡 At Risk,77.5,302.84,Proactive check-in — contact within 1 week
2486-WYVVE,0.19029713543334145,0.5694444444444444,0.5,63.4,🟡 At Risk,79.3,181.09,Proactive check-in — contact within 1 week
3865-ZYKAD,0.12901518750074703,0.04166666666666663,1.0,72.3,🟢 Healthy,84.9,131.44,Quarterly review — focus on expansion opportunities
1422-DGUBX,0.2966669622461174,0.5555555555555556,0.5,58.5,🟡 At Risk,79.25,282.13,Proactive check-in — contact within 1 week
2999-AANRQ,0.027093281732884486,0.7083333333333333,0.0,77.4,🟢 Healthy,71.05,23.1,Quarterly review — focus on expansion opportunities
8668-KNZTI,0.04170580263499191,0.2777777777777778,0.5,79.6,🟢 Healthy,53.75,26.9,Quarterly review — focus on expansion opportunities
0480-KYJVA,0.00552963900685999,0.0,0.0,99.7,🟢 Healthy,24.25,1.61,Quarterly review — focus on expansion opportunities
6034-ZRYCV,0.05653561492784736,0.0,0.0,97.2,🟢 Healthy,54.2,36.77,Quarterly review — focus on expansion opportunities
9746-YKGXB,0.061176053424775154,0.2777777777777778,0.5,78.6,🟢 Healthy,44.25,32.48,Quarterly review — focus on expansion opportunities
3926-YZVVX,0.045467803867262624,0.4305555555555556,0.5,74.8,🟢 Healthy,50.05,27.31,Quarterly review — focus on expansion opportunities
6000-UKLWI,0.013925760507165081,0.4305555555555556,0.0,86.4,🟢 Healthy,20.15,3.37,Quarterly review — focus on expansion opportunities
2079-FBMZK,0.576797832812724,0.9166666666666666,1.0,23.7,🔴 Critical,69.25,479.32,Immediate outreach — schedule call within 24 hours
6332-FBZRI,0.017663703119133532,0.06944444444444442,0.5,87.0,🟢 Healthy,69.35,14.7,Quarterly review — focus on expansion opportunities
2096-XOTMO,0.10629837367765438,0.7777777777777778,1.0,51.4,🟡 At Risk,19.35,24.68,Proactive check-in — contact within 1 week
3266-FTKHB,0.03048796936815412,0.7638888888888888,0.0,75.6,🟢 Healthy,19.15,7.01,Quarterly review — focus on expansion opportunities
8221-EQDGL,0.08596726674226832,0.5138888888888888,1.0,60.3,🟡 At Risk,61.0,62.93,Proactive check-in — contact within 1 week
2346-LOCWC,0.006440503660176768,0.19444444444444442,0.0,93.8,🟢 Healthy,20.5,1.58,Quarterly review — focus on expansion opportunities
6608-QQLVK,0.4756208298257284,0.9861111111111112,1.0,26.6,🔴 Critical,50.5,288.23,Immediate outreach — schedule call within 24 hours
0298-XACET,0.0250501090297013,0.2777777777777778,0.0,90.4,🟢 Healthy,50.2,15.09,Quarterly review — focus on expansion opportunities
7560-QJAVJ,0.010042380902269934,0.02777777777777779,0.0,98.7,🟢 Healthy,79.6,9.59,Quarterly review — focus on expansion opportunities
2995-YWTCD,0.045218023586408564,0.7361111111111112,0.0,75.7,🟢 Healthy,24.9,13.51,Quarterly review — focus on expansion opportunities
3551-HUAZH,0.7748638116352072,0.9861111111111112,1.0,11.7,🔴 Critical,74.4,691.8,Immediate outreach — schedule call within 24 hours
9137-UIYPG,0.3438300935379607,0.5138888888888888,1.0,47.4,🟡 At Risk,106.9,441.07,Proactive check-in — contact within 1 week
2809-ZMYOQ,0.6463383935210503,0.5555555555555556,1.0,31.0,🔴 Critical,101.35,786.08,Immediate outreach — schedule call within 24 hours
5084-OOVCJ,0.13033476403833233,0.7638888888888888,1.0,50.6,🟡 At Risk,55.35,86.57,Proactive check-in — contact within 1 week
0254-WWRKD,0.019443653374199198,0.06944444444444442,0.5,86.9,🟢 Healthy,50.55,11.79,Quarterly review — focus on expansion opportunities
7727-SHVZV,0.14231379630703597,0.875,1.0,46.6,🟡 At Risk,19.5,33.3,Proactive check-in — contact within 1 week
6302-JGYRJ,0.13906804022153937,0.5694444444444444,0.5,66.0,🟡 At Risk,79.45,132.59,Proactive check-in — contact within 1 week
5339-PXDVH,0.6087505338304213,0.9444444444444444,1.0,21.2,🔴 Critical,90.65,662.2,Immediate outreach — schedule call within 24 hours
2205-LPVGL,0.06828073613332768,0.19444444444444442,0.5,80.8,🟢 Healthy,89.85,73.62,Quarterly review — focus on expansion opportunities
8782-NUUOL,0.030019635744774547,0.16666666666666663,0.5,83.5,🟢 Healthy,79.0,28.46,Quarterly review — focus on expansion opportunities
3685-YLCMQ,0.23152118625808624,0.19444444444444442,0.5,72.6,🟢 Healthy,104.65,290.74,Quarterly review — focus on expansion opportunities
7601-WFVZV,0.17896656221161666,0.9861111111111112,1.0,41.5,🟡 At Risk,19.55,41.99,Proactive check-in — contact within 1 week
4609-KNNWG,0.019523019650184485,0.625,0.0,80.3,🟢 Healthy,19.9,4.66,Quarterly review — focus on expansion opportunities
4868-AADLV,0.11987987076138387,0.08333333333333337,0.5,81.5,🟢 Healthy,116.25,167.23,Quarterly review — focus on expansion opportunities
9529-OFXHY,0.5324946210675436,0.7916666666666666,1.0,29.6,🔴 Critical,87.75,560.72,Immediate outreach — schedule call within 24 hours
8634-MPHTR,0.5866219092304986,0.3472222222222222,1.0,40.3,🟡 At Risk,100.05,704.3,Proactive check-in — contact within 1 week
2669-QVCRG,0.25099336731651656,0.4305555555555556,1.0,54.5,🟡 At Risk,81.3,244.87,Proactive check-in — contact within 1 week
2478-EEWWM,0.30188826713078887,0.18055555555555558,1.0,59.5,🟡 At Risk,44.3,160.48,Proactive check-in — contact within 1 week
9174-IHETN,0.04035765952053658,0.3055555555555556,0.0,88.8,🟢 Healthy,70.35,34.07,Quarterly review — focus on expansion opportunities
2233-TXSIU,0.14395359969811725,0.7638888888888888,0.5,59.9,🟡 At Risk,44.45,76.78,Proactive check-in — contact within 1 week
9644-UMGQA,0.3149968012292512,0.9166666666666666,1.0,36.8,🔴 Critical,49.15,185.79,Immediate outreach — schedule call within 24 hours
3256-EZDBI,0.1765564590761363,0.29166666666666663,1.0,62.4,🟡 At Risk,29.45,62.4,Proactive check-in — contact within 1 week
8761-NSOBC,0.2959955855575586,0.38888888888888884,1.0,53.5,🟡 At Risk,100.55,357.15,Proactive check-in — contact within 1 week
0419-YAAPX,0.25603707766512934,0.3194444444444444,1.0,57.6,🟡 At Risk,85.3,262.08,Proactive check-in — contact within 1 week
8413-VONUO,0.6968951037638159,0.9722222222222222,1.0,16.0,🔴 Critical,95.65,799.9,Immediate outreach — schedule call within 24 hours
0872-CASZJ,0.04697013545442395,0.18055555555555558,0.5,82.2,🟢 Healthy,69.1,38.95,Quarterly review — focus on expansion opportunities
4726-DLWQN,0.12943975050442294,0.3055555555555556,1.0,64.4,🟡 At Risk,70.35,109.27,Proactive check-in — contact within 1 week
8164-OCKUJ,0.006868107463783241,0.18055555555555558,0.0,94.2,🟢 Healthy,20.6,1.7,Quarterly review — focus on expansion opportunities
3094-JOJAI,0.46807172309242207,0.75,1.0,34.1,🔴 Critical,74.15,416.49,Immediate outreach — schedule call within 24 hours
9494-MRNYX,0.6074706884870191,0.8611111111111112,1.0,23.8,🔴 Critical,75.05,547.09,Immediate outreach — schedule call within 24 hours
2599-CZABP,0.19090668787563747,0.8055555555555556,0.5,56.3,🟡 At Risk,44.6,102.17,Proactive check-in — contact within 1 week
7945-PRBVF,0.01636831048185372,0.5138888888888888,0.0,83.8,🟢 Healthy,21.45,4.21,Quarterly review — focus on expansion opportunities
4544-RXFMG,0.19976027698095497,0.8888888888888888,0.5,53.3,🟡 At Risk,43.45,104.16,Proactive check-in — contact within 1 week
0859-YGKFW,0.05369252157707084,0.75,0.5,64.8,🟡 At Risk,20.05,12.92,Proactive check-in — contact within 1 week
1150-FTQGN,0.06881404319178826,0.16666666666666663,0.5,81.6,🟢 Healthy,94.15,77.75,Quarterly review — focus on expansion opportunities
9223-UCPVT,0.7370098981136876,0.9861111111111112,1.0,13.6,🔴 Critical,94.4,834.88,Immediate outreach — schedule call within 24 hours
7196-LIWRH,0.04286486178892877,0.9166666666666666,0.0,70.4,🟢 Healthy,19.55,10.06,Quarterly review — focus on expansion opportunities
5448-VWNAM,0.17492861046844232,0.7361111111111112,1.0,49.2,🟡 At Risk,75.9,159.32,Proactive check-in — contact within 1 week
1177-XZBJL,0.021708931351176537,0.26388888888888884,0.5,81.0,🟢 Healthy,64.15,16.71,Quarterly review — focus on expansion opportunities
3518-FSTWG,0.059527347390587404,0.0,0.0,97.0,🟢 Healthy,109.55,78.25,Quarterly review — focus on expansion opportunities
9330-VOFSZ,0.07232978454231118,0.16666666666666663,0.0,91.4,🟢 Healthy,110.8,96.17,Quarterly review — focus on expansion opportunities
4351-QLCSU,0.43024467101724145,0.9861111111111112,1.0,28.9,🔴 Critical,55.0,283.96,Immediate outreach — schedule call within 24 hours
0939-EREMR,0.1671209502902436,0.8194444444444444,1.0,47.1,🟡 At Risk,53.45,107.19,Proactive check-in — contact within 1 week
9389-ACWBI,0.4458573534118672,0.9305555555555556,1.0,29.8,🔴 Critical,69.95,374.25,Immediate outreach — schedule call within 24 hours
5419-JPRRN,0.8341556406857408,0.9861111111111112,1.0,8.7,🔴 Critical,101.45,1015.5,Immediate outreach — schedule call within 24 hours
3644-QXEHN,0.6175896908052517,0.8194444444444444,1.0,24.5,🔴 Critical,97.0,718.87,Immediate outreach — schedule call within 24 hours
2911-IJORQ,0.09254241390901494,0.48611111111111116,0.5,70.8,🟢 Healthy,90.6,100.61,Quarterly review — focus on expansion opportunities
5921-NGYRH,0.126235404468457,0.11111111111111116,1.0,70.4,🟢 Healthy,73.55,111.42,Quarterly review — focus on expansion opportunities
2100-BDNSN,0.3529992484845827,0.9305555555555556,1.0,34.4,🔴 Critical,67.95,287.84,Immediate outreach — schedule call within 24 hours
5998-DZLYR,0.06229805948792471,0.1527777777777778,0.0,92.3,🟢 Healthy,94.35,70.53,Quarterly review — focus on expansion opportunities
0488-GSLFR,0.687015105240281,0.9861111111111112,1.0,16.1,🔴 Critical,69.5,572.97,Immediate outreach — schedule call within 24 hours
9318-NKNFC,0.2349056337342331,0.9861111111111112,1.0,38.7,🔴 Critical,18.85,53.14,Immediate outreach — schedule call within 24 hours
3985-HOYPM,0.047850034867214085,0.6388888888888888,0.5,68.4,🟡 At Risk,19.4,11.14,Proactive check-in — contact within 1 week
